document_id,Financial,Operation,Idiosyncratic,Legal,Systematic,sustainability
project_no_28097-090224b0819a5666_PDF,0.001182015966961726,0.005905099719343106,0.0027083631109578185,0.0003762354037791029,0.002433694025971204,0.0003884977561106582
unknown_project-090224b0819a55bc_PDF,0.0005915945837272331,0.0020213835630055357,0.0008591282517617324,0.0003358250604065148,0.0014488191301639123,0.0
project_no_218-090224b0819a3970_PDF,0.00015851845503222565,0.005763860478034441,0.0014263187699941457,0.0004897126378537481,0.0035138431298693054,0.0002842225365078205
unknown_project-090224b0819a134c_PDF,0.0,0.0022956206790379647,0.0020306673046517126,0.0006317884941105326,0.0001685738062881346,0.0005456355176409147
unknown_project-090224b0819a4422_PDF,0.00037813574505247396,0.0071317173285750995,0.0023518577553541704,0.0012184081028729472,0.0044957068340280935,0.000988802647906291
project_no_24050-090224b0819a5ebd_PDF,0.00046180933165839685,0.008769220034230113,0.0026037323209430322,0.00119841617052362,0.003449476677146706,0.00029410270108314827
project_no_11364-090224b0819a31ab_PDF,0.0023322361191864234,0.00548579937192903,0.0028585556346218044,0.0011665804492445764,0.005865280102314091,0.0004805594894573906
project_no_26202-090224b0819a46ba_PDF,0.001757972823063983,0.004840592533563245,0.001465039025319622,0.000870062648863104,0.002259663126620635,0.0009295736812973367
unknown_project-090224b0819a1c3b_PDF,0.0,0.002896237678741089,0.00035308744866276794,0.0,0.0,0.0
project_no_24574-090224b0819a3ecf_PDF,0.0005278976563211097,0.008041231266358629,0.004230101991295247,0.0021172839699441755,0.005021290365564271,0.0005260737805930543
project_no_30467-090224b0819a3e47_PDF,0.0004877556109144674,0.005397974337283961,0.0013670663304433568,0.0015533903966826739,0.0028794837274624093,0.000418647323909166
project_no_26739-090224b0819a1f22_PDF,0.00040710411787146713,0.004766382744190072,0.0017549651536987933,0.0007435770864769582,0.0027214303296477413,0.0004564526985016331
unknown_project-090224b0819a2141_PDF,0.0,0.0018255889774611935,0.0,0.0,0.0,0.0
project_no_24577-090224b0819a5b04_PDF,0.0003070115664558211,0.0033038714614297103,0.0020873866464148033,0.0007827875935692226,0.0016764118651440606,0.00017895581087702257
unknown_project-090224b0819a5c01_PDF,0.0007407016185880804,0.004683881604042541,0.001774201362580728,0.0006808586536686064,0.0030091240176899495,0.0005001978187770427
project_no_11442-090224b0819a148b_PDF,0.0006475163500927437,0.004151116832698922,0.0026958554229142328,0.001615370708887737,0.004881072977821556,0.0008348905346026499
project_no_24862-090224b0819a23d8_PDF,0.00019721659169945875,0.006066555351375653,0.004285340090643401,0.0004138197729325314,0.002922024659478734,0.00017498579733317608
unknown_project-090224b0819a3aeb_PDF,0.000806304982666788,0.0036915596389720876,0.001118013988687016,0.0015612056233821757,0.003173912308243439,0.00014289342590502447
project_no_28816-090224b0819a2026_PDF,0.00030559741463291585,0.008417190890652773,0.0022775806200427857,0.0012750835362414189,0.002698008557009874,0.0005189590063788157
project_no_24375-090224b0819a4c40_PDF,0.0022551757123037666,0.005169902048501942,0.0019896046374461777,0.0005896346780326524,0.002457710630117103,0.00037138000786920066
project_no_24579-090224b0819a1305_PDF,0.00046123221001526137,0.005785460895007619,0.004613730370115657,0.0030487572399112706,0.003987556531367879,0.00017005599752729304
project_no_29540-090224b0819a448c_PDF,0.0005028966490586457,0.006557844730166376,0.0019454625567050686,0.0007570067556332699,0.0021680036315813844,0.0002816215477448357
project_no_23673-090224b0819a3302_PDF,0.0003764950632842335,0.00523423813716968,0.002605111574181679,0.001012983896911803,0.0034931425333297908,0.0012636263105337004
project_no_25886-090224b0819a406d_PDF,0.0006740292902680482,0.00643906336175864,0.002979506471483197,0.001225016785951545,0.00560135566880907,0.0022334995372117364
project_no_31114-090224b0819a3e09_PDF,0.0005996289033315667,0.005295345826749147,0.0026057067887055863,0.0013239666513870305,0.004243337479087531,0.00046290116620331933
project_no_31493-090224b0819a43d3_PDF,0.0014656343615949098,0.01047525907772779,0.003546495850104822,0.0010502332540027323,0.004503317768113271,0.0004926893194824992
project_no_30595-090224b0819a247b_PDF,0.0007916082406812128,0.00649913125018567,0.0034088889442834692,0.0014017483845739124,0.004054147641908417,0.0024796192375179348
project_no_10425-090224b0819a59c0_PDF,0.00014866454317284477,0.004686609906802144,0.0011219591495848602,0.0005551598350642205,0.0019417087018464203,0.0008003031776326523
project_no_20359-090224b0819a123c_PDF,0.001475069704551173,0.0049005213905741266,0.0025747281164099516,0.0014782150740260593,0.003463435922621393,0.0002986639302573162
project_no_30701-090224b0819a3cf9_PDF,0.0007187640955829205,0.004992845967036045,0.0018418415086411265,0.001304276531497425,0.0023538548267543528,0.00501634281500386
unknown_project-090224b0819a5dec_PDF,0.000760357201202573,0.003749622835554455,0.002382305779917294,0.0008313531116025258,0.002791273098827007,0.00027561599094750515
project_no_28305-090224b0819a6120_PDF,0.000646252427371867,0.004897241141519669,0.0018976969914269223,0.0009423948848958402,0.004289379447587184,0.003174291144179317
unknown_project-090224b0819a2ce3_PDF,0.0011934949298108345,0.007436927758283839,0.004366727725484823,0.0018104020273492184,0.006950225251933934,0.0010862682261516
unknown_project-090224b0819a17fe_PDF,0.0009268137708804434,0.004319955876998889,0.0014526057475421625,0.0006002244752228193,0.002170590628878444,0.006945408897940678
project_no_27009-090224b0819a3dbd_PDF,0.001006950558091094,0.006704854956556849,0.00192405269358597,0.0012601680339331164,0.0030876936745365536,0.00039343868318199825
project_no_29843-090224b0819a27d8_PDF,0.000601520324725845,0.00481871162854688,0.0028899295872485986,0.0012460070222045146,0.0034270100412706764,0.0025734167614106444
project_no_25046-090224b0819a44d0_PDF,0.00039827769326961613,0.006291283855869697,0.002484976300255699,0.0023937842546974024,0.0031321794694862963,0.0030653330157596756
project_no_25165-090224b0819a14ef_PDF,0.0008164559583488846,0.0045632496699265215,0.0028473022807548477,0.0009875202435341971,0.0019047974529453869,0.0028373016287827697
unknown_project-090224b0819a1acc_PDF,0.0,0.0018462761646735532,0.00041570480266696905,0.0,0.0,0.0
project_no_32105-090224b0819a282a_PDF,0.0010725229612201974,0.006756214665052955,0.0014964038525913602,0.001421733778453341,0.0031847431201765114,0.0008877413810642126
project_no_29333-090224b0819a43c1_PDF,0.0018477635249356814,0.00778728906270121,0.0036233393096108046,0.0012095768152456331,0.005571682962461704,0.0008667666568332575
unknown_project-090224b0819a34d4_PDF,0.0005803371843195254,0.003698184500270864,0.0018132429516465468,0.00107747184642168,0.0017008471560691289,0.00021380155505887352
project_no_29539-090224b0819a138c_PDF,0.0002980743540457975,0.005842557254416477,0.00208579399934481,0.0006427306085946131,0.0019004720530472433,0.00019159775919577797
project_no_24429-090224b0819a531b_PDF,0.00034224450939496654,0.006362931960118613,0.0015549034078618702,0.000722402193224741,0.003223918534056195,0.0011693687590636373
project_no_20953-090224b0819a4040_PDF,0.0005925811310865079,0.006285884317045771,0.0030536755643217196,0.0013069514506740623,0.005510166174822287,0.0014711008658417164
project_no_28434-090224b0819a450f_PDF,0.001347442410516375,0.0050410282830144594,0.003361124160419791,0.001329083990733437,0.003884263746552792,0.0021827502983251534
unknown_project-090224b0819a4102_PDF,0.0006490568571848438,0.004155583273096998,0.002515937635020916,0.0004618828285996719,0.0027661303513627075,0.0002618240571014122
project_no_11076-090224b0819a154c_PDF,0.0004913352678881774,0.005837042187853406,0.0026360479516623183,0.0004364754579980854,0.005125758841677999,0.0002568965447180831
unknown_project-090224b0819a240c_PDF,0.0,0.0019491203605888283,0.00043886104927104197,0.0,0.0,0.0
unknown_project-090224b0819a160a_PDF,0.00021137465201815473,0.0038565930895474413,0.0012078993734391662,0.00026433298212451457,0.0023759225890862485,0.00015493156730298258
project_no_26098-090224b0819a5e04_PDF,0.0011920869144969913,0.006878626239596823,0.0031798734306603556,0.0004568430834778254,0.005235146655966497,0.0011527550843564982
project_no_31965-090224b0819a4814_PDF,0.002560885686144971,0.005652245344730546,0.006357936866410534,0.0009004251267048322,0.009056375942987591,0.0006942529868872487
unknown_project-090224b0819a1939_PDF,0.0017209084140457059,0.005778844885926343,0.003863440789014,0.0015600038511421634,0.006454565478562691,0.0005036535446358408
project_no_24282-090224b0819a1369_PDF,0.0005242982328539967,0.005323235390472553,0.0019903852960310112,0.00045231348053865106,0.002400725231443918,0.00016021983757845458
project_no_243-090224b0819a451d_PDF,0.001089537599798367,0.006798701674032498,0.0028548533423228563,0.00034264297526196623,0.003734599683677918,0.0001141518781976236
project_no_24825-090224b0819a5570_PDF,0.0009219642063659246,0.00623942219560611,0.0027926813243481486,0.0009645398794415602,0.0028595865029426093,0.00032864652695069395
project_no_25676-090224b0819a20f9_PDF,0.000846980558289414,0.005121974719898804,0.0021801419232598375,0.0007620836144072765,0.003675364319094998,0.0011250919597348222
project_no_10706-090224b0819a242d_PDF,0.0004428746953992632,0.005961489429826589,0.0020681801021611274,0.0010569166284708747,0.0026718346704447784,0.00630877454533942
project_no_27126-090224b0819a45fd_PDF,0.0005486446245142808,0.0098936189256806,0.004812983800631785,0.0012489075431663286,0.006290769375240117,0.0004104199007763144
unknown_project-090224b0819a44f1_PDF,0.0,0.0012659837919263824,0.001913715000531875,0.001979831672895309,0.0020809940812349472,0.005518912466874084
unknown_project-090224b0819a5d79_PDF,0.0005086352937076786,0.005121315119956721,0.006533932167153137,0.0016886861789528675,0.0032943853362846906,0.00773050342214276
unknown_project-090224b0819a3448_PDF,0.0003206357764738869,0.004275890276766694,0.002170123822968153,0.0012295954530778643,0.0032780858740639237,0.0007478858853713312
project_no_27928-090224b0819a43cb_PDF,0.0009046005944102081,0.006446217226733799,0.0025785640083509104,0.001169584901564095,0.006088128260528885,0.00695948021654517
project_no_32207-090224b0819a2804_PDF,0.000711679883427449,0.004875376226074432,0.0010645314083710235,0.0006587842930300544,0.002230274492014399,0.00017458911789520066
project_no_26984-090224b0819a3ee0_PDF,0.00038465049483580563,0.005615132444912033,0.0024111339873071694,0.0008888743033004499,0.0032844958533036882,0.0004996079481400065
project_no_11322-090224b0819a4427_PDF,0.0003313638472458738,0.004962845544448518,0.0028024535814594872,0.0006100501804193041,0.0029283365213343218,0.0011741798170017727
project_no_27374-090224b0819a4425_PDF,0.0009164987720102161,0.010822469840502077,0.003960916094852219,0.001479868991257867,0.004761188765803261,0.0005466984440196297
project_no_11398-090224b0819a606d_PDF,0.0010204882815246256,0.00447345224211836,0.0012495174235437384,0.0008930472994241415,0.003072523694732969,0.004333927279147578
unknown_project-090224b0819a425b_PDF,0.0,0.0019361003463919957,0.0005625051949438518,0.001046248697943472,0.0001846240602051028,0.0
project_no_27676-090224b0819a5ce5_PDF,0.0007134962265149894,0.003990141210496938,0.0012049391718945775,0.0010655678849029902,0.0035177888752713016,0.010460062900930133
project_no_25008-090224b0819a47cd_PDF,0.0008597957655275036,0.005743555876483737,0.002207338252024855,0.001261913820284878,0.003569608036224154,0.000990798826630447
project_no_25344-090224b0819a39b3_PDF,0.0016053468498273362,0.006904967722859661,0.0020856282581283043,0.0012213282094159729,0.0037525273206525196,0.0008332332724479687
project_no_282-090224b0819a59d4_PDF,0.00017721792627995738,0.004648919225212128,0.004873367515563175,0.001728470087758914,0.0025162612702260443,0.0024904595345086474
project_no_9673-090224b0819a135f_PDF,0.0002604509782503095,0.009362286632478905,0.002935627923033241,0.0007302871466398574,0.0021051904306456197,0.0008469552960076789
project_no_11280-090224b0819a2cf7_PDF,0.00041782107985061264,0.004213727959357567,0.0020017267294045846,0.0022555514998845003,0.003167118254646058,0.0036070544393721907
project_no_31404-090224b0819a2001_PDF,0.0,0.0012621915631601337,0.0,0.0,0.00019529000817879676,0.0
project_no_31283-090224b0819a3ee4_PDF,0.0017896421771715805,0.006178496609406915,0.003302000850919267,0.0006811589619155408,0.008808820324167103,0.00036459785430603486
project_no_31658-090224b0819a5f38_PDF,0.001994683588702449,0.00518249194994396,0.0016916338719065213,0.0012527284753310335,0.002931877396567286,0.0005495077025451909
project_no_25498-090224b0819a3bcb_PDF,0.0005510100982327542,0.0051737768509497895,0.002121738623048527,0.0006233925638390291,0.002960532048251468,0.0008231211358707839
project_no_273-090224b0819a4e7c_PDF,0.0005869583612403579,0.004384652445482609,0.002679384016110743,0.0016397671417004518,0.00312000721762725,0.004078162943274506
project_no_26794-090224b0819a2654_PDF,0.0004707333715184677,0.007692479579112996,0.0023462023752473474,0.0006899998437995079,0.0037206490653562394,0.0006239884456763546
project_no_26982-090224b0819a3eed_PDF,0.0005758838537917457,0.004956981210227912,0.001807802614671964,0.0012786303074692705,0.0028132969642021403,0.00026914234866921285
project_no_10361-090224b0819a4363_PDF,0.0008310630359009838,0.005753433517590043,0.0024461684494176167,0.0008798947370067427,0.0023849897916960907,0.001183505109721883
project_no_24-090224b0819a1a95_PDF,0.0008506448125637933,0.009379029303445831,0.0033581900306826743,0.0014746930669411332,0.002890730742176623,0.0004061119363873263
project_no_30647-090224b0819a1685_PDF,0.000670875477208202,0.005452722811837101,0.0024789463829943993,0.0008921288707878744,0.0037368950023250365,0.003477803435225381
project_no_26142-090224b08199aaea_PDF,0.00041723077859654215,0.006137383376821881,0.002712008330671643,0.0013478862245841843,0.003196744808552095,0.0002061814015239299
project_no_29093-090224b08199ad9a_PDF,0.0007351264297484419,0.006151419314748956,0.0026802309217684606,0.001314885580672389,0.0030918638461417246,0.0011782667025535371
project_no_10621-090224b08199a681_PDF,2.1620728036303003e-05,0.0026504950596044382,0.0019557533158444927,0.0010577120796613113,0.001641088301154667,0.009715749401136608
project_no_26255-090224b08199aa50_PDF,0.00017913731174751092,0.0069650134228109685,0.002143488215005753,0.0006284143243983365,0.002263950208485762,0.00036074570865790465
project_no_30929-090224b08199ac35_PDF,0.0004982560160002981,0.005585253406428356,0.0034792481917218024,0.000943224180413296,0.00418846779591147,0.0007882654657024
unknown_project-090224b08199ae7d_PDF,0.0002827854937284088,0.0028613721573383264,0.0013742554588886122,0.0009488951468652341,0.0017961922097383108,0.0023368456372092703
project_no_27828-090224b08199ac63_PDF,0.0011017906245248516,0.006140425991486161,0.0021439822039452682,0.0006605322596058586,0.004282638156287802,0.00022173748358729711
unknown_project-090224b08199a5dd_PDF,0.0005440046292038072,0.0038144560037344268,0.0013612588644495364,0.00047295050974178305,0.0017029441608861799,0.0007334974948076449
project_no_29981-090224b08199accb_PDF,0.0013454138448996606,0.009843228122269348,0.0036362026094711552,0.0008086546338633257,0.0046659181361999,0.0005382428040372656
project_no_31422-090224b08199ab4b_PDF,0.00030625691208127534,0.004834007467963963,0.0014427280129244648,0.0005531272295135903,0.00301105535315938,0.0007676872027880281
unknown_project-090224b08199ae88_PDF,0.000613789651026662,0.006563926050761137,0.0026961680793170266,0.001316009264604788,0.002937211788599229,0.0004524084780177238
project_no_30438-090224b08199a9fb_PDF,0.0,0.004053473842257905,0.0018488568838167774,0.0004444622309150467,0.0015264780760208478,0.00026705048204921685
project_no_11335-090224b08199acbc_PDF,0.0005787843070331545,0.0030040533375418886,0.0015296832256436136,0.0003779691954024575,0.002678417051765629,0.0011706920815377434
project_no_28163-090224b08199a9ce_PDF,6.696141690346616e-05,0.002100924400852618,0.0003467292771952298,0.0003871603845289078,0.0016588227831036949,0.0010864304061370318
project_no_31324-090224b08199a6a9_PDF,0.0006869903537441815,0.003476338585665418,0.004389242350997405,0.0,0.0074296672329751,0.0
project_no_21689-090224b08199ade1_PDF,0.0010466375186211237,0.006200263306235983,0.0028060634109085825,0.0013609974431520624,0.0037286527505113144,0.0011163031913485172
project_no_25940-090224b08199a764_PDF,0.0005062296365503942,0.003981235410118643,0.0014267877496399815,0.0009886300319612094,0.0018745732618498407,0.0003033696942124272
project_no_11262-090224b08199ae80_PDF,0.0006010765512130065,0.0045344386092710095,0.00147115639612567,0.0003056174084728743,0.002011921085347132,0.00013517684644636632
project_no_27845-090224b08199ae4a_PDF,0.005209691288885373,0.007232286100157842,0.0024889847448921966,0.0007686081148831124,0.007012770002909658,0.0003665568108612916
project_no_28124-090224b08199adbf_PDF,0.0006133144804812475,0.003476432693477153,0.0014524187195431317,0.0008365083352840904,0.0024586297686389463,0.00249161567638524
project_no_30855-090224b08199ac0b_PDF,0.0015919480098689882,0.004752692876346733,0.001798477464402832,0.0017078045794614463,0.00439286925231814,0.00040306228838711566
project_no_27973-090224b08199ad30_PDF,0.0003827950003431487,0.005840236934112603,0.0029174471846673223,0.0008256153877626739,0.0037692591280589476,0.0007800812595432687
project_no_27002-090224b08199a8d9_PDF,0.0013799089341898075,0.008012650449680143,0.003863391213478865,0.001146311681907068,0.00438724435564874,0.0002826901767797185
project_no_9307-090224b08199aae9_PDF,0.0005192928756363489,0.006882117162756855,0.00308980961575001,0.0002341915143326427,0.0020866074202119545,0.0021142363781181603
project_no_31096-090224b08199af8d_PDF,0.0012897818748064745,0.008432869327970282,0.003480662706665067,0.0007668030640884036,0.003204888556520515,0.0005528653060058172
project_no_2041-090224b08199a6d3_PDF,0.0,0.0034225644358788342,0.001653378941582526,0.0006533336966562257,0.0019053899099097994,0.00033056058163710917
project_no_2-090224b08199ac9e_PDF,0.0008344704112096932,0.003758722001535242,0.0017252459912665268,0.0013014988225726004,0.0029721884064919804,0.00026086144947004623
unknown_project-090224b08199a690_PDF,0.001273128721821071,0.005912055017882849,0.002059596374567826,0.0008444952848347802,0.0030809034624446085,0.0001956273457863906
project_no_24705-090224b08199afc2_PDF,0.001793730871718249,0.008130009199572184,0.004551995407615443,0.0008573454104526298,0.002698490431345195,0.00037870802757660003
project_no_30363-090224b08199ab53_PDF,0.0005339262199403555,0.0067393803640988514,0.0017050106099908587,0.0013059859581767627,0.003312427779479428,0.00019388414203774635
unknown_project-090224b08199acc2_PDF,0.0,0.004537049415715879,0.0009622033125808247,0.0,0.0,0.0
project_no_27146-090224b08199a985_PDF,0.00028862437466908343,0.007619066762989435,0.006486541123830547,0.0008526684896153321,0.004779218024227097,0.00019689457219070525
unknown_project-090224b08199abb8_PDF,0.00042890198676745635,0.007092421490971688,0.00367399930215213,0.00137662805871639,0.004589962792289553,0.006253905245209098
project_no_27964-090224b08199aabf_PDF,0.0007128458377039433,0.004428831391196826,0.0012938863696036443,0.0006315750076042255,0.005511241362557974,0.00019483426850587564
project_no_26408-090224b08199af9e_PDF,0.002123125741586062,0.006493592578430383,0.0010290485329063701,0.0016686819699572959,0.0029385422002167977,0.00035977627179235915
project_no_244-090224b08199a999_PDF,0.0030782796139031407,0.01116632496300984,0.0018278803073095875,0.0014133258660548147,0.007011311510947628,0.0008570120805545659
unknown_project-090224b08199a5d3_PDF,0.0012055026369194569,0.006339149793568288,0.0012377562071871583,0.0,0.0030180037165622275,0.0002378787740381134
project_no_24915-090224b08199ad75_PDF,0.0005832583844980228,0.0041289737978990855,0.002300607047593455,0.00040767968126618977,0.002318761303428917,0.0004876579452030392
project_no_24101-090224b08199a5f8_PDF,0.0013622050924151957,0.005110792146530795,0.0014282458788320393,0.0009216369254574075,0.0029056939099777546,0.0021503054613654688
project_no_29024-090224b08199af22_PDF,0.00039441992126792476,0.0044618689205854585,0.002385497813391061,0.0008763142022087141,0.0021456848363487014,0.0019645930111123143
project_no_20044-090224b08199a665_PDF,0.00015327595710471826,0.0036177325111159562,0.00214109278113177,0.0002768520607810055,0.0016356420744826478,0.00015887258255573448
unknown_project-090224b08199a86c_PDF,0.0002559311025340946,0.003669103567185366,0.001878287606966901,0.0007315111352710524,0.0026697419374604025,0.0013189847417817621
unknown_project-090224b08199ab8f_PDF,0.0,0.00042532410854154244,0.0,0.0,0.0,0.0
unknown_project-090224b08199af29_PDF,0.00040652148372134685,0.0075379767854579435,0.0017999776659370795,0.00137778183004912,0.004794301076277614,0.000619296101854542
project_no_30009-090224b08199ac37_PDF,0.0018337371057079636,0.006488267634819393,0.002597799136870103,0.0010505214807355286,0.0016992839511600494,0.0016645326678493217
project_no_25778-090224b08199ac4b_PDF,0.0015383262268547698,0.007612573194628966,0.0013774022096474012,0.0009615058670953452,0.002140902044304203,0.00047291753189506667
project_no_21486-090224b08199ad83_PDF,0.0011256238778636918,0.004899087283607352,0.003087133443813977,0.0010084990559670545,0.002372285424343194,0.0002811998066942075
project_no_25512-090224b08199afc4_PDF,0.001606570149557138,0.0036283583711298234,0.0022251619202245405,0.00035030218125707774,0.008110086306313661,0.00021693615408387195
project_no_24966-090224b08199a5e3_PDF,0.0002931226620288764,0.005687161147842479,0.0020306286602698865,0.0008701179799887968,0.0017127482161790404,0.0002454980629030589
project_no_23623-090224b08199a727_PDF,0.0028790195373975883,0.00729853501580209,0.0020953314680211637,0.0005256329214607601,0.005939797395304943,0.0009136238678742562
project_no_25807-090224b081998665_PDF,0.0009748417554401806,0.006105819756144076,0.005772355092184732,0.00022797182948570816,0.0037602893704784127,0.00011616108077315885
project_no_24441-090224b081998a80_PDF,0.0008892575188320864,0.004532264828097803,0.002884604719106391,0.0016406159219310946,0.0025622391412841814,0.00011158302122909646
project_no_25-090224b081998797_PDF,0.0007772481790885877,0.004224811322927255,0.001565363459789957,0.0008800265472759666,0.00233989353636089,0.0004099065378363604
project_no_29807-090224b081998754_PDF,0.0002770439297149713,0.007124801543517704,0.0022179450203819286,0.0012599927782214594,0.0030454680815861002,0.0004919930622378758
project_no_24191-090224b081998a7c_PDF,0.0015108408725929582,0.008460366772373211,0.0030412917236701258,0.0006906667501909021,0.003669453666815689,0.0003175924671688179
project_no_23271-090224b0819987b5_PDF,0.0006084264439968916,0.004927943979972571,0.0027086639590144816,0.0010754072902223256,0.0031637834717963553,0.0013066062389179344
project_no_272-090224b08199898f_PDF,0.0007691475241863213,0.005905213494625471,0.002307620597545288,0.0010814681868438546,0.0038670214913593725,0.0015219349072146614
project_no_24660-090224b081998d53_PDF,0.0006864928566328155,0.005327445021576054,0.001998673205266967,0.001171734499239965,0.00260344868137029,0.0050933005105707465
project_no_11290-090224b081998e13_PDF,0.0006073647215286404,0.004819108546809301,0.003209386204025375,0.0007758094891240609,0.001827380491410974,0.00020848662305027584
project_no_26502-090224b0819986dc_PDF,0.0012534436901833555,0.007684340084216402,0.0072133218254243885,0.0002596353983336761,0.004581284977642455,9.22171994734446e-05
project_no_28037-090224b081998539_PDF,0.0012769204381745428,0.004588834257455785,0.00312161694344971,0.0014936698547408178,0.005365812748963373,0.0006295454064541525
project_no_28086-090224b081998d70_PDF,0.00039513153484399316,0.007664754303259199,0.002784852189173734,0.001323948055861487,0.0023727889620935223,0.00018913567627245722
project_no_32007-090224b0819989fa_PDF,0.0009029029471819347,0.00599534132665066,0.0029294091765040206,0.0005604788306622963,0.0023084226751021383,0.0006478349466126814
unknown_project-090224b0819987f5_PDF,0.0017117205226304763,0.0033269412609574466,0.0014166049650378837,0.0022801293413086763,0.006475400952731603,0.0
unknown_project-090224b081998991_PDF,0.004136644342739278,0.003284233845887253,0.0024615307170298517,0.0003797414827750176,0.007611672864504943,3.9272756825943874e-05
unknown_project-090224b0819989d7_PDF,0.000732544497177912,0.00588478607096478,0.004269186483497287,0.0028984392710851552,0.007770530129709787,0.0015938333120039101
project_no_24404-090224b081998ae8_PDF,0.0007097076530778174,0.00841645346887151,0.003858050143117031,0.0007575054521709544,0.0034828241352960485,0.0007589305099677673
project_no_23088-090224b081998883_PDF,0.0036978707112691285,0.005839690510393042,0.0026422417482602073,0.0001875397638580913,0.002239659283972768,0.00016196615969562433
project_no_24434-090224b081998e73_PDF,0.0011571967060869121,0.007330850408146255,0.003207160831814338,0.001336221606566311,0.0037852243902860624,0.00013016033677630778
project_no_31043-090224b081998c0e_PDF,0.0006470175178239253,0.005678845651916784,0.0035529602467347684,0.0003637406969251791,0.003452624551522584,0.00040341810669658793
project_no_22652-090224b081998d2e_PDF,0.0003810878969913999,0.004169719827823732,0.0022053207113322754,0.0010655873264154864,0.00312347745058605,0.00036277468628333794
project_no_28227-090224b0819987da_PDF,0.0002687201528846722,0.007485539985762565,0.0027397692315556605,0.0022383463730932056,0.003749675351268043,0.000902140932271451
project_no_11160-090224b081998a6c_PDF,0.0028813962276813135,0.007096765477136537,0.0029692932822677444,0.0005684247426449762,0.003644748576353153,0.00019467453823769794
unknown_project-090224b08199897d_PDF,0.0009064723822595923,0.006422827448054523,0.003014662563462267,0.0010983570365570316,0.0037776613347366636,0.0008539190836207691
project_no_211-090224b08199870d_PDF,0.0005654756946484968,0.0027709044484445686,0.0014011472880290686,0.001087658754877278,0.0028270256797818492,0.007084982064220187
unknown_project-090224b081998760_PDF,0.0009519005631650041,0.004175739365843336,0.0028094568349970282,0.0014512314504461126,0.0019329792043980693,0.0030018785400429526
unknown_project-090224b081998c81_PDF,0.001345473403184057,0.007652837971563876,0.0027474791371889717,0.0017908645361472226,0.004844509753297882,0.0014770793527962244
project_no_29378-090224b081998b56_PDF,0.0003945324308020531,0.0031501763446016907,0.0031001379286781216,0.0009580846746944402,0.0027829994223385183,0.002122400350529318
project_no_26496-090224b081998e51_PDF,0.0003292096444321285,0.004740569259210548,0.002314294783920485,0.0010852481254864177,0.002660943146436727,0.00018811672775530006
project_no_26276-090224b081998d11_PDF,0.0003004049328554129,0.008615302759880154,0.0037098362315661063,0.0010025787568901452,0.0035720141875184787,0.0003741950666660081
unknown_project-090224b081998cdb_PDF,0.0009980051727940657,0.0019123923828220449,0.0010466447377315334,0.0008879878700034447,0.0019699530903365963,0.0013754085281915513
project_no_24757-090224b081998d68_PDF,0.0011070650001299587,0.005616620567866843,0.0028139848114753178,0.0009216319614689765,0.0036805578714316734,0.0008754681130021535
project_no_1-090224b081998ef9_PDF,0.00026966576094387534,0.003914893472417586,0.0026444191781384093,0.001357627133929069,0.0020476787837123184,0.00027421407926450934
project_no_31623-090224b081998af6_PDF,0.0012605415946426875,0.006806549751391186,0.002210451330470829,0.0008470976324459867,0.0028647235685535398,0.00036190055737889425
unknown_project-090224b0819987f1_PDF,0.002337067443387769,0.0031264547528452313,0.002056593426173317,0.002181469083618423,0.006053471556907104,0.0013482686622180498
unknown_project-090224b081998ba4_PDF,0.00033570738162631256,0.005101039502866098,0.008840072609468688,0.0004903469864823393,0.0044035471731367305,0.00034994837810788923
unknown_project-090224b081998b94_PDF,0.0007927600552629667,0.003379938818966312,0.0015270791105163543,0.0010716938772325198,0.002682667917859345,6.871570121867249e-05
project_no_10602-090224b081998edc_PDF,0.00021254736457492951,0.008928197913254216,0.0026661132086080656,0.0014319591063540282,0.004443787743804144,0.0011376824438869982
project_no_22320-090224b081998c98_PDF,0.0004333810044150032,0.004799106537968517,0.0016349393472367391,0.0010207726774262534,0.0018413882115023848,0.00029237349708859914
project_no_24976-090224b08199870c_PDF,0.0006914832123557921,0.0071274168133404845,0.0030406700427302114,0.0007257916227666051,0.0030761288422855634,0.0005087713962624476
project_no_2-090224b081998667_PDF,6.567071863696683e-05,0.005142335335940274,0.0025574868160615533,0.00033734183634612127,0.003978558656611335,0.0021458755789806033
project_no_31432-090224b081998672_PDF,0.0012164658286393467,0.00674006401818857,0.0049173177551488055,0.0010696488086568135,0.0032095696000252845,0.0014825455123336593
project_no_24953-090224b081998779_PDF,0.0007658067415926229,0.006778549878653455,0.0037296698505883434,0.0015033040628036254,0.0037050027027187168,0.0011366173164269226
project_no_20585-090224b081998544_PDF,0.0003082212404101369,0.004210803652875643,0.004278402420427738,0.0006170976796453974,0.004677991352101986,0.0005091417632101223
unknown_project-090224b081998d0b_PDF,0.0008412506450613789,0.006518775745216231,0.002590934336542238,0.001392577194387819,0.0041679888494025085,0.002385490242348186
project_no_11191-090224b08199869b_PDF,0.00022509357591896505,0.0033793716842077815,0.0009918885447957391,0.0009654948790409381,0.0017561676494786875,0.0011669733296836827
project_no_23596-090224b0819987e1_PDF,0.0002962581678765547,0.004974383207181637,0.0013728254510929606,0.0007346373984186288,0.002376531583316629,0.009111641842609411
